knr,rain,date
136,89.82279968261719,2011-06-10
137,107.98799896240234,2011-06-10
138,223.88999938964844,2011-06-10
211,150.968994140625,2011-06-10
213,226.04200744628906,2011-06-10
214,196.3560028076172,2011-06-10
215,164.59500122070312,2011-06-10
216,170.75399780273438,2011-06-10
217,187.343994140625,2011-06-10
219,200.18499755859375,2011-06-10
220,155.67599487304687,2011-06-10
221,157.822998046875,2011-06-10
226,120.32499694824219,2011-06-10
227,131.37399291992187,2011-06-10
228,142.32899475097656,2011-06-10
229,207.91299438476562,2011-06-10
230,157.3769989013672,2011-06-10
231,150.98699951171875,2011-06-10
233,207.13900756835937,2011-06-10
234,182.75900268554687,2011-06-10
235,167.99200439453125,2011-06-10
236,150.45899963378906,2011-06-10
237,213.5760040283203,2011-06-10
238,203.2429962158203,2011-06-10
239,256.09100341796875,2011-06-10
301,193.85499572753906,2011-06-10
402,216.9810028076172,2011-06-10
403,517.11700439453125,2011-06-10
412,544.85400390625,2011-06-10
415,389.17498779296875,2011-06-10
417,175.68899536132812,2011-06-10
418,209.76699829101562,2011-06-10
419,171.23800659179687,2011-06-10
420,230.20700073242187,2011-06-10
423,193.7729949951172,2011-06-10
425,199.66000366210937,2011-06-10
426,265.35699462890625,2011-06-10
427,508.322998046875,2011-06-10
428,235.71499633789062,2011-06-10
429,695.12701416015625,2011-06-10
430,591.10797119140625,2011-06-10
432,469.6839904785156,2011-06-10
434,142.5709991455078,2011-06-10
436,282.41400146484375,2011-06-10
437,443.49200439453125,2011-06-10
438,449.9289855957031,2011-06-10
439,558.60699462890625,2011-06-10
441,197.28799438476562,2011-06-10
501,490.8970031738281,2011-06-10
502,438.5610046386719,2011-06-10
511,501.3710021972656,2011-06-10
512,437.5679931640625,2011-06-10
513,258.3869934082031,2011-06-10
514,345.739013671875,2011-06-10
515,419.9670104980469,2011-06-10
516,552.8489990234375,2011-06-10
517,607.22698974609375,2011-06-10
519,524.4580078125,2011-06-10
520,435.2850036621094,2011-06-10
521,488.8039855957031,2011-06-10
522,512.63201904296875,2011-06-10
528,283.93499755859375,2011-06-10
529,305.2049865722656,2011-06-10
532,167.04200744628906,2011-06-10
533,175.0959930419922,2011-06-10
534,220.48500061035156,2011-06-10
536,273.20001220703125,2011-06-10
538,362.010986328125,2011-06-10
540,268.6499938964844,2011-06-10
541,323.7149963378906,2011-06-10
542,302.864990234375,2011-06-10
543,332.63299560546875,2011-06-10
544,370.2619934082031,2011-06-10
545,477.260986328125,2011-06-10
602,154.4929962158203,2011-06-10
604,233.83399963378906,2011-06-10
605,208.25799560546875,2011-06-10
612,144.59300231933594,2011-06-10
615,349.22601318359375,2011-06-10
616,295.5,2011-06-10
617,304.90399169921875,2011-06-10
618,446.4960021972656,2011-06-10
619,416.1830139160156,2011-06-10
620,487.3179931640625,2011-06-10
621,294.2829895019531,2011-06-10
622,267.3970031738281,2011-06-10
623,169.18899536132812,2011-06-10
624,179.46800231933594,2011-06-10
625,176.17100524902344,2011-06-10
626,167.0659942626953,2011-06-10
627,133.42999267578125,2011-06-10
628,123.47100067138672,2011-06-10
631,239.42599487304687,2011-06-10
632,357.9800109863281,2011-06-10
633,359.3689880371094,2011-06-10
701,109.58000183105469,2011-06-10
702,132.28599548339844,2011-06-10
704,106.61699676513672,2011-06-10
706,204.8489990234375,2011-06-10
709,194.95799255371094,2011-06-10
711,130.13600158691406,2011-06-10
713,142.52999877929687,2011-06-10
714,155.16400146484375,2011-06-10
716,128.23899841308594,2011-06-10
719,180.53399658203125,2011-06-10
720,147.20899963378906,2011-06-10
722,140.76499938964844,2011-06-10
723,192.30299377441406,2011-06-10
728,211.19200134277344,2011-06-10
805,195.4029998779297,2011-06-10
806,238.27999877929687,2011-06-10
807,441.2149963378906,2011-06-10
811,250.11300659179687,2011-06-10
814,175.0760040283203,2011-06-10
815,162.99000549316406,2011-06-10
817,354.5539855957031,2011-06-10
819,298.04901123046875,2011-06-10
821,472.1199951171875,2011-06-10
822,324.0429992675781,2011-06-10
826,427.58599853515625,2011-06-10
827,615.3909912109375,2011-06-10
828,431.07000732421875,2011-06-10
829,285.7349853515625,2011-06-10
830,220.25999450683594,2011-06-10
831,139.85400390625,2011-06-10
833,122.80400085449219,2011-06-10
834,149.83399963378906,2011-06-10
901,104.35399627685547,2011-06-10
904,62.792198181152344,2011-06-10
906,76.35140228271484,2011-06-10
911,336.37799072265625,2011-06-10
912,221.8979949951172,2011-06-10
914,72.0093002319336,2011-06-10
919,74.622802734375,2011-06-10
926,48.554298400878906,2011-06-10
928,53.52069854736328,2011-06-10
929,103.76599884033203,2011-06-10
935,40.503700256347656,2011-06-10
937,43.97650146484375,2011-06-10
938,123.33300018310547,2011-06-10
940,92.5416030883789,2011-06-10
941,78.55989837646484,2011-06-10
1001,33.23440170288086,2011-06-10
1002,7.121950149536133,2011-06-10
1003,0.3056600093841553,2011-06-10
1004,2.0236799716949463,2011-06-10
1014,27.90959930419922,2011-06-10
1017,18.74209976196289,2011-06-10
1018,17.66670036315918,2011-06-10
1021,13.372400283813477,2011-06-10
1026,84.39510345458984,2011-06-10
1027,8.721770286560059,2011-06-10
1029,4.637770175933838,2011-06-10
1032,2.0228400230407715,2011-06-10
1034,8.14501953125,2011-06-10
1037,18.48940086364746,2011-06-10
1046,27.584199905395508,2011-06-10
1101,2.657210111618042,2011-06-10
1102,3.757280111312866,2011-06-10
1103,1.8260899782180786,2011-06-10
1106,12.027799606323242,2011-06-10
1111,0.809211015701294,2011-06-10
1112,5.225490093231201,2011-06-10
1114,8.657010078430176,2011-06-10
1119,0.10810799896717072,2011-06-10
1120,0.11403500288724899,2011-06-10
1121,1.419350028038025,2011-06-10
1122,15.003199577331543,2011-06-10
1124,0,2011-06-10
1127,1.6666699647903442,2011-06-10
1129,29.234600067138672,2011-06-10
1130,13.781399726867676,2011-06-10
1133,41.1859016418457,2011-06-10
1134,75.51100158691406,2011-06-10
1135,80.852996826171875,2011-06-10
1141,14.359600067138672,2011-06-10
1142,5.073530197143555,2011-06-10
1144,0,2011-06-10
1145,6.800000190734863,2011-06-10
1146,21.626399993896484,2011-06-10
1149,6.301720142364502,2011-06-10
1151,0.25,2011-06-10
1160,37.082000732421875,2011-06-10
1201,64.21929931640625,2011-06-10
1211,67.23030090332031,2011-06-10
1216,9.61023998260498,2011-06-10
1219,19.056299209594727,2011-06-10
1221,24.141799926757813,2011-06-10
1222,28.71430015563965,2011-06-10
1223,42.33330154418945,2011-06-10
1224,76.08979797363281,2011-06-10
1227,93.067596435546875,2011-06-10
1228,134.37399291992187,2011-06-10
1231,162.6439971923828,2011-06-10
1232,215.0290069580078,2011-06-10
1233,258.94000244140625,2011-06-10
1234,189.10000610351562,2011-06-10
1235,155.58399963378906,2011-06-10
1238,95.22200012207031,2011-06-10
1241,67.70800018310547,2011-06-10
1242,70.955902099609375,2011-06-10
1243,56.962398529052734,2011-06-10
1244,37.411800384521484,2011-06-10
1245,38.17580032348633,2011-06-10
1246,40.82640075683594,2011-06-10
1247,49.154598236083984,2011-06-10
1251,102.68900299072266,2011-06-10
1252,142.8350067138672,2011-06-10
1253,61.1968994140625,2011-06-10
1256,50.41109848022461,2011-06-10
1259,32.90909957885742,2011-06-10
1260,46.456298828125,2011-06-10
1263,60.636199951171875,2011-06-10
1264,42.57889938354492,2011-06-10
1265,29.83329963684082,2011-06-10
1266,80.749603271484375,2011-06-10
1401,148.9669952392578,2011-06-10
1411,91.178802490234375,2011-06-10
1412,59.14569854736328,2011-06-10
1413,112.81700134277344,2011-06-10
1416,142.51499938964844,2011-06-10
1417,179.781005859375,2011-06-10
1418,200.29600524902344,2011-06-10
1419,237.35499572753906,2011-06-10
1420,297.50299072265625,2011-06-10
1421,333.7239990234375,2011-06-10
1422,427.0140075683594,2011-06-10
1424,356.25,2011-06-10
1426,339.7149963378906,2011-06-10
1428,113.35399627685547,2011-06-10
1429,131.25999450683594,2011-06-10
1430,185.8459930419922,2011-06-10
1431,210.80099487304687,2011-06-10
1432,188.7220001220703,2011-06-10
1433,170.61500549316406,2011-06-10
1438,129.63800048828125,2011-06-10
1439,50.95719909667969,2011-06-10
1441,86.6395034790039,2011-06-10
1443,150.72500610351562,2011-06-10
1444,238.95199584960937,2011-06-10
1445,180.89999389648437,2011-06-10
1449,233.14700317382812,2011-06-10
1502,214.73599243164062,2011-06-10
1504,185.91200256347656,2011-06-10
1505,227,2011-06-10
1511,119.01000213623047,2011-06-10
1514,108.01100158691406,2011-06-10
1515,113.2229995727539,2011-06-10
1516,129.38900756835937,2011-06-10
1517,137.156005859375,2011-06-10
1519,176.1540069580078,2011-06-10
1520,238.94200134277344,2011-06-10
1523,212.30799865722656,2011-06-10
1524,259.2019958496094,2011-06-10
1525,238.24099731445312,2011-06-10
1526,245.91900634765625,2011-06-10
1528,241.947998046875,2011-06-10
1529,184.1479949951172,2011-06-10
1531,173.01600646972656,2011-06-10
1532,119.9749984741211,2011-06-10
1534,183.2239990234375,2011-06-10
1535,217.30799865722656,2011-06-10
1539,304.8919982910156,2011-06-10
1543,364.7699890136719,2011-06-10
1545,183.41099548339844,2011-06-10
1546,142.1580047607422,2011-06-10
1547,161.91400146484375,2011-06-10
1548,196.052001953125,2011-06-10
1551,217.58700561523437,2011-06-10
1554,212.2530059814453,2011-06-10
1557,243.08299255371094,2011-06-10
1560,242.1280059814453,2011-06-10
1563,423.41400146484375,2011-06-10
1566,351.864990234375,2011-06-10
1567,383.6189880371094,2011-06-10
1571,302.6780090332031,2011-06-10
1573,235.0540008544922,2011-06-10
1576,310.4949951171875,2011-06-10
1601,57.37540054321289,2011-06-10
1612,345.0260009765625,2011-06-10
1613,289.125,2011-06-10
1617,276.22900390625,2011-06-10
1620,271.51800537109375,2011-06-10
1621,161.75,2011-06-10
1622,223.24899291992187,2011-06-10
1624,122.0979995727539,2011-06-10
1627,161.0290069580078,2011-06-10
1630,120.91999816894531,2011-06-10
1632,46.36989974975586,2011-06-10
1633,12.131199836730957,2011-06-10
1634,580.18597412109375,2011-06-10
1635,418.9530029296875,2011-06-10
1636,345.6189880371094,2011-06-10
1638,305.875,2011-06-10
1640,87.3147964477539,2011-06-10
1644,58.339599609375,2011-06-10
1648,174.73199462890625,2011-06-10
1653,124.33899688720703,2011-06-10
1657,199.9010009765625,2011-06-10
1662,44.803199768066406,2011-06-10
1663,28.116300582885742,2011-06-10
1664,21.094499588012695,2011-06-10
1665,18.66939926147461,2011-06-10
1702,1.0640499591827393,2011-06-10
1703,0.4980649948120117,2011-06-10
1711,2.3698201179504395,2011-06-10
1714,8.296609878540039,2011-06-10
1717,21.63159942626953,2011-06-10
1718,69.74369812011719,2011-06-10
1719,4.236199855804443,2011-06-10
1721,0.04914810135960579,2011-06-10
1723,35.75659942626953,2011-06-10
1724,54.71820068359375,2011-06-10
1725,6.675290107727051,2011-06-10
1729,3.838510036468506,2011-06-10
1736,0.8742489814758301,2011-06-10
1738,4.275609970092773,2011-06-10
1739,0.4072679877281189,2011-06-10
1740,0.14601099491119385,2011-06-10
1742,0.5491729974746704,2011-06-10
1743,0,2011-06-10
1744,0,2011-06-10
1748,0.39350199699401855,2011-06-10
1749,3.7324600219726562,2011-06-10
1750,14.578900337219238,2011-06-10
1751,0.6925179958343506,2011-06-10
1755,1.2200000286102295,2011-06-10
1804,0,2011-06-10
1805,3.019350051879883,2011-06-10
1811,0.009493670426309109,2011-06-10
1812,0.010638300329446793,2011-06-10
1813,0,2011-06-10
1815,0.19852900505065918,2011-06-10
1816,0,2011-06-10
1818,0,2011-06-10
1820,0,2011-06-10
1822,0,2011-06-10
1824,0,2011-06-10
1825,0,2011-06-10
1826,0.05408430099487305,2011-06-10
1827,0,2011-06-10
1828,0,2011-06-10
1832,0,2011-06-10
1833,0,2011-06-10
1834,0,2011-06-10
1835,0,2011-06-10
1836,0,2011-06-10
1837,0,2011-06-10
1838,0,2011-06-10
1839,0,2011-06-10
1840,0,2011-06-10
1841,0,2011-06-10
1845,0,2011-06-10
1848,0,2011-06-10
1849,0,2011-06-10
1850,0,2011-06-10
1851,0,2011-06-10
1852,0,2011-06-10
1853,0,2011-06-10
1854,0,2011-06-10
1856,0,2011-06-10
1857,0,2011-06-10
1859,0,2011-06-10
1860,0,2011-06-10
1865,0,2011-06-10
1866,0,2011-06-10
1867,0,2011-06-10
1868,0,2011-06-10
1870,0,2011-06-10
1871,0,2011-06-10
1874,0,2011-06-10
1901,0,2011-06-10
1902,0,2011-06-10
1911,0,2011-06-10
1913,0,2011-06-10
1915,0,2011-06-10
1917,0,2011-06-10
1919,0,2011-06-10
1920,0,2011-06-10
1922,31.25279998779297,2011-06-10
1923,0,2011-06-10
1924,52.34280014038086,2011-06-10
1925,0,2011-06-10
1926,0,2011-06-10
1927,0,2011-06-10
1928,0,2011-06-10
1929,0,2011-06-10
1931,0,2011-06-10
1933,10.276200294494629,2011-06-10
1936,0,2011-06-10
1938,0,2011-06-10
1939,21.361799240112305,2011-06-10
1940,0.19677099585533142,2011-06-10
1941,0,2011-06-10
1942,0.12007000297307968,2011-06-10
1943,1.3006700277328491,2011-06-10
2002,0,2011-06-10
2003,0,2011-06-10
2004,2.9153900146484375,2011-06-10
2011,3.3898699283599854,2011-06-10
2012,5.0883002281188965,2011-06-10
2014,0.6736990213394165,2011-06-10
2015,1.460729956626892,2011-06-10
2017,1.7170699834823608,2011-06-10
2018,3.7875900268554687,2011-06-10
2019,2.4962000846862793,2011-06-10
2020,1.5510799884796143,2011-06-10
2021,1.8523900508880615,2011-06-10
2022,1.0645500421524048,2011-06-10
2023,0.04230239987373352,2011-06-10
2024,0,2011-06-10
2025,1.9028700590133667,2011-06-10
2027,0.22877199947834015,2011-06-10
2028,0,2011-06-10
2030,0.11229699850082397,2011-06-10
101,202.6490020751953,2011-06-11
104,151.6790008544922,2011-06-11
105,204.0070037841797,2011-06-11
106,113.63700103759766,2011-06-11
111,28.391300201416016,2011-06-11
118,273.27899169921875,2011-06-11
119,211.85000610351562,2011-06-11
121,179.62399291992187,2011-06-11
122,222.906005859375,2011-06-11
123,299.41900634765625,2011-06-11
124,266.27301025390625,2011-06-11
125,237.41099548339844,2011-06-11
127,310.2080078125,2011-06-11
128,232.99099731445312,2011-06-11
135,143.30099487304687,2011-06-11
136,118.48100280761719,2011-06-11
137,268.2349853515625,2011-06-11
138,255.82400512695312,2011-06-11
211,195.14500427246094,2011-06-11
213,302.635009765625,2011-06-11
214,264.2179870605469,2011-06-11
215,266.5950012207031,2011-06-11
216,322.9840087890625,2011-06-11
217,311.81298828125,2011-06-11
219,376.51300048828125,2011-06-11
220,353.7650146484375,2011-06-11
221,191.08399963378906,2011-06-11
226,236.56900024414062,2011-06-11
227,262.0610046386719,2011-06-11
228,299.90399169921875,2011-06-11
229,276.0480041503906,2011-06-11
230,318.9129943847656,2011-06-11
231,262.51300048828125,2011-06-11
233,331.1499938964844,2011-06-11
234,247.552001953125,2011-06-11
235,164.56100463867187,2011-06-11
236,134.39599609375,2011-06-11
237,155.96200561523437,2011-06-11
238,243.72799682617187,2011-06-11
239,209.2550048828125,2011-06-11
301,334.4580078125,2011-06-11
402,95.16629791259766,2011-06-11
403,49.733299255371094,2011-06-11
412,56.09080123901367,2011-06-11
415,39.07780075073242,2011-06-11
417,68.82080078125,2011-06-11
418,55.04309844970703,2011-06-11
419,72.239501953125,2011-06-11
420,137.7220001220703,2011-06-11
423,48.03630065917969,2011-06-11
425,19.085800170898438,2011-06-11
426,23.75040054321289,2011-06-11
427,15.204500198364258,2011-06-11
428,47.238399505615234,2011-06-11
429,19.225200653076172,2011-06-11
430,44.225399017333984,2011-06-11
432,13.916899681091309,2011-06-11
434,9.326939582824707,2011-06-11
436,2.4156200885772705,2011-06-11
437,15.427599906921387,2011-06-11
438,48.38520050048828,2011-06-11
439,112.58399963378906,2011-06-11
441,3.689889907836914,2011-06-11
501,161.7760009765625,2011-06-11
502,247.802001953125,2011-06-11
511,234.56300354003906,2011-06-11
512,273.13299560546875,2011-06-11
513,258.4079895019531,2011-06-11
514,379.64599609375,2011-06-11
515,473.19500732421875,2011-06-11
516,377.2820129394531,2011-06-11
517,338.5199890136719,2011-06-11
519,303.8420104980469,2011-06-11
520,103.5790023803711,2011-06-11
521,82.08769989013672,2011-06-11
522,320.3059997558594,2011-06-11
528,121.35099792480469,2011-06-11
529,177.6649932861328,2011-06-11
532,329.4649963378906,2011-06-11
533,320.7080078125,2011-06-11
534,256.927001953125,2011-06-11
536,276.06201171875,2011-06-11
538,353.7359924316406,2011-06-11
540,475.2959899902344,2011-06-11
541,424.94500732421875,2011-06-11
542,517.5469970703125,2011-06-11
543,592.2490234375,2011-06-11
544,521.02197265625,2011-06-11
545,604.67498779296875,2011-06-11
602,204.39199829101562,2011-06-11
604,111.73600006103516,2011-06-11
605,392.7130126953125,2011-06-11
612,371.1809997558594,2011-06-11
615,655.5880126953125,2011-06-11
616,554.7550048828125,2011-06-11
617,468.864990234375,2011-06-11
618,661.5789794921875,2011-06-11
619,512.822021484375,2011-06-11
620,281.95599365234375,2011-06-11
621,508.27099609375,2011-06-11
622,507.8110046386719,2011-06-11
623,293.54901123046875,2011-06-11
624,193.625,2011-06-11
625,229.52999877929687,2011-06-11
626,316.3240051269531,2011-06-11
627,271.2019958496094,2011-06-11
628,187.56900024414062,2011-06-11
631,227.03399658203125,2011-06-11
632,356.84100341796875,2011-06-11
633,305.9830017089844,2011-06-11
701,126.43499755859375,2011-06-11
702,125.2969970703125,2011-06-11
704,95.785003662109375,2011-06-11
706,40.76190185546875,2011-06-11
709,17.78059959411621,2011-06-11
711,171.6060028076172,2011-06-11
713,145.9949951171875,2011-06-11
714,109.27899932861328,2011-06-11
716,118.52200317382812,2011-06-11
719,81.52909851074219,2011-06-11
720,75.4000015258789,2011-06-11
722,65.50980377197266,2011-06-11
723,26.909099578857422,2011-06-11
728,63.081199645996094,2011-06-11
805,5.157229900360107,2011-06-11
806,4.787069797515869,2011-06-11
807,115.50399780273438,2011-06-11
811,22.234699249267578,2011-06-11
814,0,2011-06-11
815,0,2011-06-11
817,0,2011-06-11
819,0.27505800127983093,2011-06-11
821,16.13129997253418,2011-06-11
822,20.878000259399414,2011-06-11
826,152.7030029296875,2011-06-11
827,78.3938980102539,2011-06-11
828,16.050899505615234,2011-06-11
829,0.4241569936275482,2011-06-11
830,0.050646599382162094,2011-06-11
831,1.6118899583816528,2011-06-11
833,1.265779972076416,2011-06-11
834,18.920400619506836,2011-06-11
901,0,2011-06-11
904,0,2011-06-11
906,0,2011-06-11
911,0,2011-06-11
912,0,2011-06-11
914,0,2011-06-11
919,0,2011-06-11
926,0,2011-06-11
928,0,2011-06-11
929,0,2011-06-11
935,0,2011-06-11
937,0,2011-06-11
938,0.5526120066642761,2011-06-11
940,0.335999995470047,2011-06-11
941,0.07921460270881653,2011-06-11
1001,0,2011-06-11
1002,0,2011-06-11
1003,0,2011-06-11
1004,0,2011-06-11
1014,0,2011-06-11
1017,0,2011-06-11
1018,0,2011-06-11
1021,0,2011-06-11
1026,0.01571270078420639,2011-06-11
1027,0,2011-06-11
1029,0,2011-06-11
1032,0,2011-06-11
1034,0,2011-06-11
1037,0,2011-06-11
1046,0,2011-06-11
1101,0.36170199513435364,2011-06-11
1102,0.0032362500205636024,2011-06-11
1103,0,2011-06-11
1106,0,2011-06-11
1111,0.026315800845623016,2011-06-11
1112,0,2011-06-11
1114,0,2011-06-11
1119,1.9227800369262695,2011-06-11
1120,1.8771899938583374,2011-06-11
1121,0.04838709905743599,2011-06-11
1122,0,2011-06-11
1124,0.37333300709724426,2011-06-11
1127,0,2011-06-11
1129,0.04791929945349693,2011-06-11
1130,0,2011-06-11
1133,1.3351600170135498,2011-06-11
1134,1.84375,2011-06-11
1135,0.1796730011701584,2011-06-11
1141,0.7078649997711182,2011-06-11
1142,0,2011-06-11
1144,0,2011-06-11
1145,0,2011-06-11
1146,1.0246100425720215,2011-06-11
1149,0,2011-06-11
1151,0,2011-06-11
1160,1.065019965171814,2011-06-11
1201,0.13377200067043304,2011-06-11
1211,0.5890229940414429,2011-06-11
1216,0.0433070994913578,2011-06-11
1219,0,2011-06-11
1221,0.40298500657081604,2011-06-11
1222,0.03759400174021721,2011-06-11
1223,1.1984100341796875,2011-06-11
1224,5.137320041656494,2011-06-11
1227,10.198100090026855,2011-06-11
1228,3.115309953689575,2011-06-11
1231,11.102700233459473,2011-06-11
1232,57.486000061035156,2011-06-11
1233,119.33300018310547,2011-06-11
1234,17.859100341796875,2011-06-11
1235,32.9630012512207,2011-06-11
1238,3.47763991355896,2011-06-11
1241,1.88372004032135,2011-06-11
1242,0.3933820128440857,2011-06-11
1243,0.7218040227890015,2011-06-11
1244,0,2011-06-11
1245,0,2011-06-11
1246,0,2011-06-11
1247,0,2011-06-11
1251,5,2011-06-11
1252,13.139200210571289,2011-06-11
1253,0.21235500276088715,2011-06-11
1256,0,2011-06-11
1259,0,2011-06-11
1260,0,2011-06-11
1263,1.2808500528335571,2011-06-11
1264,0,2011-06-11
1265,0,2011-06-11
1266,7.1456499099731445,2011-06-11
1401,21.85650062561035,2011-06-11
1411,3.826550006866455,2011-06-11
1412,0.42211100459098816,2011-06-11
1413,3.83270001411438,2011-06-11
1416,43.83890151977539,2011-06-11
1417,121.84600067138672,2011-06-11
1418,147.7550048828125,2011-06-11
1419,241.39300537109375,2011-06-11
1420,247.48800659179687,2011-06-11
1421,300.14898681640625,2011-06-11
1422,445.5660095214844,2011-06-11
1424,406.0880126953125,2011-06-11
1426,413.12298583984375,2011-06-11
1428,6.209000110626221,2011-06-11
1429,7.866499900817871,2011-06-11
1430,62.87160110473633,2011-06-11
1431,197.4459991455078,2011-06-11
1432,114.50700378417969,2011-06-11
1433,80.49870300292969,2011-06-11
1438,32.74359893798828,2011-06-11
1439,16.705900192260742,2011-06-11
1441,27.034299850463867,2011-06-11
1443,120.2979965209961,2011-06-11
1444,108.322998046875,2011-06-11
1445,182.86700439453125,2011-06-11
1449,147.71600341796875,2011-06-11
1502,85.39019775390625,2011-06-11
1504,100.84300231933594,2011-06-11
1505,67.27159881591797,2011-06-11
1511,90.43720245361328,2011-06-11
1514,61.91400146484375,2011-06-11
1515,66.553802490234375,2011-06-11
1516,102.21099853515625,2011-06-11
1517,103.26699829101562,2011-06-11
1519,130.04400634765625,2011-06-11
1520,125.8290023803711,2011-06-11
1523,119.19999694824219,2011-06-11
1524,121.87200164794922,2011-06-11
1525,110.84700012207031,2011-06-11
1526,130.8459930419922,2011-06-11
1528,122.17500305175781,2011-06-11
1529,102.91000366210937,2011-06-11
1531,113.19400024414062,2011-06-11
1532,91.875,2011-06-11
1534,104.05799865722656,2011-06-11
1535,115.83899688720703,2011-06-11
1539,135.2449951171875,2011-06-11
1543,137.34500122070312,2011-06-11
1545,111.93699645996094,2011-06-11
1546,90.42109680175781,2011-06-11
1547,93.5,2011-06-11
1548,95.290802001953125,2011-06-11
1551,90.55690002441406,2011-06-11
1554,76.94249725341797,2011-06-11
1557,71.81410217285156,2011-06-11
1560,49.04560089111328,2011-06-11
1563,115.15699768066406,2011-06-11
1566,38.04899978637695,2011-06-11
1567,17.91939926147461,2011-06-11
1571,37.00960159301758,2011-06-11
1573,56.20500183105469,2011-06-11
1576,40.39540100097656,2011-06-11
1601,4.129030227661133,2011-06-11
1612,14.771599769592285,2011-06-11
1613,13.764699935913086,2011-06-11
1617,32.79600143432617,2011-06-11
1620,42.898799896240234,2011-06-11
1621,1.955880045890808,2011-06-11
1622,11.931099891662598,2011-06-11
1624,3.1471099853515625,2011-06-11
1627,3.800529956817627,2011-06-11
1630,5.969540119171143,2011-06-11
1632,1.8520499467849731,2011-06-11
1633,0.5144360065460205,2011-06-11
1634,88.052398681640625,2011-06-11
1635,14.257399559020996,2011-06-11
1636,20.372499465942383,2011-06-11
1638,39.568599700927734,2011-06-11
1640,1.314769983291626,2011-06-11
1644,15.557600021362305,2011-06-11
1648,11.652999877929688,2011-06-11
1653,7.008520126342773,2011-06-11
1657,2.1931300163269043,2011-06-11
1662,5.54787015914917,2011-06-11
1663,7.494190216064453,2011-06-11
1664,4.697070121765137,2011-06-11
1665,1.6226400136947632,2011-06-11
1702,0.9530749917030334,2011-06-11
1703,0.058064501732587814,2011-06-11
1711,2.113369941711426,2011-06-11
1714,4.434319972991943,2011-06-11
1717,11.907899856567383,2011-06-11
1718,3.4018499851226807,2011-06-11
1719,2.592020034790039,2011-06-11
1721,0.40694600343704224,2011-06-11
1723,2.5132699012756348,2011-06-11
1724,3.4299700260162354,2011-06-11
1725,0.12936599552631378,2011-06-11
1729,0.01863349974155426,2011-06-11
1736,0,2011-06-11
1738,2.3701300621032715,2011-06-11
1739,0,2011-06-11
1740,0,2011-06-11
1742,0,2011-06-11
1743,0,2011-06-11
1744,0,2011-06-11
1748,0,2011-06-11
1749,0,2011-06-11
1750,0,2011-06-11
1751,0,2011-06-11
1755,0,2011-06-11
1804,0,2011-06-11
1805,0.3720239996910095,2011-06-11
1811,0,2011-06-11
1812,0,2011-06-11
1813,0,2011-06-11
1815,0,2011-06-11
1816,0,2011-06-11
1818,0,2011-06-11
1820,0.00578034995123744,2011-06-11
1822,0,2011-06-11
1824,0.5658509731292725,2011-06-11
1825,0.019240299239754677,2011-06-11
1826,0,2011-06-11
1827,0,2011-06-11
1828,0,2011-06-11
1832,0.003785490058362484,2011-06-11
1833,0,2011-06-11
1834,0,2011-06-11
1835,0,2011-06-11
1836,0,2011-06-11
1837,0,2011-06-11
1838,0,2011-06-11
1839,0,2011-06-11
1840,0,2011-06-11
1841,0,2011-06-11
1845,0,2011-06-11
1848,0,2011-06-11
1849,0,2011-06-11
1850,0,2011-06-11
1851,0.6245059967041016,2011-06-11
1852,2.7129600048065186,2011-06-11
1853,3.2239999771118164,2011-06-11
1854,0.3194890022277832,2011-06-11
1856,0,2011-06-11
1857,0,2011-06-11
1859,0,2011-06-11
1860,0,2011-06-11
1865,0,2011-06-11
1866,0,2011-06-11
1867,0,2011-06-11
1868,0,2011-06-11
1870,0.9496600031852722,2011-06-11
1871,0.9186050295829773,2011-06-11
1874,0,2011-06-11
1901,5.25600004196167,2011-06-11
1902,0.15653599798679352,2011-06-11
1911,3.3715999126434326,2011-06-11
1913,4.075699806213379,2011-06-11
1915,4.434209823608398,2011-06-11
1917,4.341000080108643,2011-06-11
1919,2.699389934539795,2011-06-11
1920,1.63332998752594,2011-06-11
1922,0.01596139930188656,2011-06-11
1923,1.6129000186920166,2011-06-11
1924,0.3484799861907959,2011-06-11
1925,0.0882352963089943,2011-06-11
1926,1.6466699838638306,2011-06-11
1927,1.3407800197601318,2011-06-11
1928,0.28294599056243896,2011-06-11
1929,0,2011-06-11
1931,0,2011-06-11
1933,1.1899100542068481,2011-06-11
1936,0,2011-06-11
1938,0.5547530055046082,2011-06-11
1939,3.765589952468872,2011-06-11
1940,3.904139995574951,2011-06-11
1941,0,2011-06-11
1942,1.4098000526428223,2011-06-11
1943,0.6360610127449036,2011-06-11
2002,0,2011-06-11
2003,0,2011-06-11
2004,0.4418329894542694,2011-06-11
2011,0.7120800018310547,2011-06-11
2012,1.9797999858856201,2011-06-11
2014,0.26441600918769836,2011-06-11
2015,0.13088999688625336,2011-06-11
2017,4.217889785766602,2011-06-11
2018,7.323430061340332,2011-06-11
2019,11.409299850463867,2011-06-11
2020,6.004700183868408,2011-06-11
2021,0.08853120356798172,2011-06-11
2022,13.662099838256836,2011-06-11
2023,3.931349992752075,2011-06-11
2024,0,2011-06-11
2025,0,2011-06-11
2027,0,2011-06-11
2028,0,2011-06-11
2030,0,2011-06-11
101,88.49610137939453,2011-06-12
104,46.9463996887207,2011-06-12
105,76.60350036621094,2011-06-12
106,42.897300720214844,2011-06-12
